model,dataset,img_id,confidence,IoU
YoloV8,nightSequence1,2948,0.7590084075927734,0.307206396578501
YoloV8,nightSequence1,3977,0.262148380279541,0.3071767936054472
YoloV8,nightSequence1,2967,0.7781829833984375,0.3070518234179158
YoloV8,daySequence2,1275,0.3153105676174164,0.3067484671274798
YoloV8,daySequence1,3025,0.6823265552520752,0.30553258832054675
YoloV8,nightSequence1,3046,0.7355253100395203,0.3055126922804358
YoloV8,nightSequence1,3021,0.7915183305740356,0.30510096847348694
YoloV8,nightSequence1,2900,0.736065149307251,0.3050622763053512
YoloV8,nightSequence1,2997,0.7759875059127808,0.3041842186229937
YoloV8,nightSequence1,2984,0.8016652464866638,0.3037411920644395
YoloV8,daySequence2,6404,0.4219183623790741,0.3035743893368071
YoloV8,nightSequence1,2892,0.794789731502533,0.3029840366591961
YoloV8,nightSequence1,2887,0.7801805138587952,0.30276128414339804
YoloV8,nightSequence1,2959,0.7835637927055359,0.30232470694027863
YoloV8,daySequence2,293,0.2673906087875366,0.30221547977424074
YoloV8,nightSequence1,2935,0.8025408387184143,0.30209295566413785
YoloV8,nightSequence1,3191,0.6533328890800476,0.3020373907634958
YoloV8,daySequence2,291,0.2846657335758209,0.3018188690115175
YoloV8,daySequence2,1291,0.4649529159069061,0.30147067363364716
YoloV8,nightSequence2,5598,0.6968539357185364,0.3010303752909408
YoloV8,nightSequence1,3876,0.4825881719589233,0.2989291744651585
YoloV8,nightSequence1,2998,0.7493445873260498,0.2987400356052781
YoloV8,daySequence2,3852,0.3682748973369598,0.29609126587664236
YoloV8,daySequence2,292,0.4901356995105743,0.29448281054695186
YoloV8,daySequence2,1226,0.2844898998737335,0.29352770013113433
YoloV8,nightSequence1,3982,0.6970142126083374,0.29295939402664783
YoloV8,daySequence1,1334,0.696374773979187,0.2928586370634785
YoloV8,daySequence1,3990,0.5108758807182312,0.29143111418794865
YoloV8,nightSequence1,3878,0.266343206167221,0.290076853914391
YoloV8,daySequence1,3001,0.6530086994171143,0.2895304833910562
YoloV8,nightSequence1,3980,0.3689905107021332,0.28934630436590647
YoloV8,daySequence2,5478,0.7970871925354004,0.28855716466903336
YoloV8,daySequence2,1247,0.4429638385772705,0.2877427994101143
YoloV8,daySequence2,5783,0.8123440146446228,0.2870352905767921
YoloV8,nightSequence1,3313,0.6736342310905457,0.2862642426162036
YoloV8,daySequence2,5269,0.7858097553253174,0.28622962007919805
YoloV8,nightSequence1,630,0.2904898226261139,0.2861823151129897
YoloV8,daySequence2,3861,0.7093992233276367,0.2855050510388825
YoloV8,daySequence2,5480,0.7959734201431274,0.28484349220991156
YoloV8,daySequence1,2001,0.293278157711029,0.28437762397964456
YoloV8,daySequence2,5488,0.788706362247467,0.28229811340570404
YoloV8,daySequence2,5982,0.7768068313598633,0.2821669361988721
YoloV8,daySequence2,5271,0.7838302850723267,0.28174976482987363
YoloV8,daySequence2,5578,0.787650465965271,0.28172886393964014
YoloV8,daySequence2,5438,0.7877585887908936,0.28067174173891085
YoloV8,daySequence2,5422,0.7862678170204163,0.28063522924979034
YoloV8,daySequence2,1263,0.2831007540225982,0.2805960035765573
YoloV8,daySequence2,6473,0.3893390595912933,0.28053951592129805
YoloV8,daySequence1,1981,0.5850430130958557,0.2803503245634222
YoloV8,daySequence2,305,0.5401214361190796,0.2799921256524517
YoloV8,daySequence2,5568,0.7875229716300964,0.2798909933244208
YoloV8,daySequence2,5482,0.7946975231170654,0.2794654943048953
YoloV8,daySequence2,5452,0.7954407930374146,0.2792875000337725
YoloV8,daySequence2,5600,0.7849943041801453,0.2791537701338513
YoloV8,daySequence2,5592,0.7907084822654724,0.27894574739038763
YoloV8,daySequence2,5356,0.7794049978256226,0.2789448190480437
YoloV8,daySequence2,5745,0.78946453332901,0.2788921381967774
YoloV8,daySequence2,5514,0.7907044291496277,0.2788843017443986
YoloV8,daySequence2,5753,0.7842376828193665,0.2787852874025715
YoloV8,daySequence2,5576,0.7919023633003235,0.2786686208347457
YoloV8,nightSequence1,3994,0.7525416612625122,0.27863979369477154
YoloV8,daySequence2,290,0.387796938419342,0.27841275717442254
YoloV8,daySequence2,5560,0.790522038936615,0.2783544958879564
YoloV8,daySequence2,6077,0.778719961643219,0.27833940744399854
YoloV8,daySequence2,6107,0.7716895937919617,0.27833914950489425
YoloV8,daySequence2,5490,0.7833433151245117,0.27831477038562313
YoloV8,daySequence2,5486,0.7878379821777344,0.2782959826290617
YoloV8,daySequence2,5956,0.7869943380355835,0.2781954886391765
YoloV8,daySequence2,6061,0.7768637537956238,0.2781030127406071
YoloV8,daySequence2,6222,0.7747778296470642,0.278068767425915
YoloV8,daySequence2,6206,0.7693830728530884,0.2780238209664845
YoloV8,daySequence2,5476,0.7931625247001648,0.27800520560393294
YoloV8,daySequence2,6214,0.7706972360610962,0.27789329327642737
YoloV8,daySequence2,6039,0.7739416360855103,0.277787723441917
YoloV8,daySequence2,5751,0.7847317457199097,0.2777675835291566
YoloV8,daySequence2,5506,0.7861508727073669,0.27756800197064424
YoloV8,daySequence2,5747,0.7849258780479431,0.27735051911324005
YoloV8,daySequence2,6085,0.7766159772872925,0.2772613300507257
YoloV8,daySequence2,5960,0.7827431559562683,0.2772405055165282
YoloV8,daySequence2,5544,0.7881984710693359,0.2772074371576313
YoloV8,daySequence2,5954,0.7811938524246216,0.2771266027291571
YoloV8,daySequence2,6115,0.774193525314331,0.2771064102401321
YoloV8,daySequence2,5580,0.786832869052887,0.27704418664177155
YoloV8,daySequence2,5743,0.7871677875518799,0.27688618496060124
YoloV8,daySequence2,6091,0.771415650844574,0.2767564652115098
YoloV8,daySequence2,5430,0.7838754057884216,0.27673645019531284
YoloV8,daySequence2,6069,0.7782376408576965,0.2767303297296161
YoloV8,daySequence2,5536,0.782974123954773,0.27672797441482866
YoloV8,daySequence2,5952,0.7728241086006165,0.2766673515240316
YoloV8,daySequence2,5446,0.7828693389892578,0.2766603904962508
YoloV8,daySequence2,5570,0.7859336733818054,0.2764483094215392
YoloV8,daySequence2,5420,0.7931340932846069,0.276398326208195
YoloV8,daySequence1,3986,0.5981230735778809,0.2762128313382464
YoloV8,daySequence2,6033,0.7752408385276794,0.275767648145554
YoloV8,daySequence2,5522,0.7877148389816284,0.275534750744697
YoloV8,daySequence2,6123,0.7736155986785889,0.27550397489220024
YoloV8,daySequence2,5558,0.7958459854125977,0.27546117223798977
YoloV8,daySequence2,6031,0.7710703015327454,0.2753060717259833
YoloV8,daySequence2,6093,0.7735701203346252,0.2752558694779858
YoloV8,daySequence2,5454,0.7853382229804993,0.2752234874169001
YoloV8,daySequence2,5530,0.7859765291213989,0.27521609132488656
YoloV8,daySequence2,6025,0.7731395959854126,0.2750656842688735
YoloV8,daySequence2,5966,0.7695314884185791,0.27503610209872437
YoloV8,daySequence2,6053,0.7735312581062317,0.27469058096408866
YoloV8,daySequence2,5357,0.7760679721832275,0.2746544143309192
YoloV8,daySequence2,5396,0.7842453122138977,0.2746366555492045
YoloV8,daySequence2,5528,0.786893904209137,0.27462170106669126
YoloV8,daySequence2,5268,0.7812805771827698,0.2745073211689775
YoloV8,daySequence2,5398,0.7896826267242432,0.27447116011753203
YoloV8,daySequence2,5586,0.7840421199798584,0.2741431686778837
YoloV8,daySequence2,6131,0.7717740535736084,0.27412622878948856
YoloV8,daySequence2,6045,0.776772141456604,0.2740413278341289
YoloV8,daySequence2,5462,0.779881477355957,0.27395012254516204
YoloV8,daySequence2,6055,0.7785135507583618,0.2739062322303674
YoloV8,daySequence2,6099,0.7732123732566833,0.27387852951883757
YoloV8,daySequence2,5436,0.7905766367912292,0.2738763777414922
YoloV8,daySequence2,6208,0.7706441283226013,0.27387018993496554
YoloV8,daySequence2,5285,0.7874278426170349,0.2738600930819902
YoloV8,daySequence2,5755,0.7897971272468567,0.2738203423097731
YoloV8,daySequence2,5584,0.7909250259399414,0.2738024915258101
YoloV8,daySequence2,5358,0.7791463136672974,0.2737997638682499
YoloV8,daySequence2,6192,0.7738921046257019,0.2737968067824857
YoloV8,daySequence2,5267,0.7841941714286804,0.27377294405052977
YoloV8,daySequence2,6047,0.7746363282203674,0.27376754241684736
YoloV8,daySequence2,6075,0.7707269191741943,0.27362562775612154
YoloV8,daySequence2,5355,0.7798324227333069,0.2735801394283752
YoloV8,daySequence2,1257,0.3287043869495392,0.2735721922914129
YoloV8,daySequence2,5424,0.7787768244743347,0.2735339412093151
YoloV8,daySequence2,5437,0.7886626720428467,0.2735207895437878
YoloV8,daySequence2,5477,0.7888832092285156,0.2734887800862385
YoloV8,daySequence2,5981,0.7626523971557617,0.2734635831788153
YoloV8,daySequence2,5749,0.7882747054100037,0.27344278305147607
YoloV8,daySequence2,6220,0.7808142900466919,0.27330685779452357
YoloV8,nightSequence1,3981,0.6183649897575378,0.2731824677634998
YoloV8,daySequence2,6216,0.7770940065383911,0.2730368159711331
YoloV8,daySequence2,5512,0.794776976108551,0.27301408220082446
YoloV8,daySequence2,5602,0.7829818725585938,0.27299094244838
YoloV8,daySequence2,5270,0.7798900604248047,0.2729245366652819
YoloV8,daySequence2,5283,0.7832444906234741,0.2728900891604513
YoloV8,daySequence2,5741,0.7779312133789062,0.2727913872400889
YoloV8,daySequence2,5950,0.7814235091209412,0.2727478851626342
YoloV8,daySequence2,5508,0.7884729504585266,0.27270583348969585
YoloV8,daySequence2,6170,0.7692552208900452,0.27267417136580013
YoloV8,daySequence2,5295,0.7789331078529358,0.2726640512049218
YoloV8,daySequence2,6200,0.7730721831321716,0.27263561370471767
YoloV8,daySequence2,5428,0.7834791541099548,0.27262903402248917
YoloV8,daySequence2,5498,0.7823502421379089,0.2726163558661949
YoloV8,daySequence2,5984,0.7780963778495789,0.2726156171411275
YoloV8,daySequence2,5444,0.7884877920150757,0.2724301791066891
YoloV8,daySequence2,5297,0.7796193957328796,0.2724227933585634
YoloV8,daySequence2,5484,0.7902709245681763,0.2724167616789566
YoloV8,daySequence2,5520,0.7949114441871643,0.27240421374638873
YoloV8,daySequence2,5331,0.7849282026290894,0.27237168302138276
YoloV8,daySequence2,6176,0.7712844014167786,0.2723082716762986
YoloV8,daySequence2,6067,0.7763336300849915,0.2721474207937725
YoloV8,daySequence1,1983,0.5352492928504944,0.27213343261465034
YoloV8,daySequence2,6041,0.7797953486442566,0.27210764328638604
YoloV8,daySequence2,5731,0.7917282581329346,0.27209548068543343
YoloV8,daySequence2,6145,0.7665747404098511,0.2720720811188182
YoloV8,daySequence2,5386,0.7858118414878845,0.2719083763659
YoloV8,daySequence2,5516,0.7844315767288208,0.2718936586379991
YoloV8,daySequence2,5273,0.7848626375198364,0.271776860716441
YoloV8,daySequence2,5492,0.7817367315292358,0.27170569952577345
YoloV8,daySequence2,6011,0.779821515083313,0.2716695809364343
YoloV8,daySequence2,6089,0.7757017016410828,0.27161436550319
YoloV8,daySequence2,5588,0.7833667993545532,0.27154180203874567
YoloV8,daySequence2,5548,0.7856922745704651,0.2715413882086639
YoloV8,daySequence2,5980,0.7667272686958313,0.27147899179408724
YoloV8,daySequence2,5500,0.7816590666770935,0.27146887131035086
YoloV8,daySequence2,5983,0.7763938307762146,0.2714061390608537
YoloV8,daySequence2,5564,0.786300539970398,0.2713290965557085
YoloV8,daySequence2,6081,0.7783827781677246,0.27126876153051865
YoloV8,daySequence2,6184,0.7751863598823547,0.27126624751215084
YoloV8,daySequence2,5550,0.790881335735321,0.2712651463846383
YoloV8,daySequence2,5542,0.7902383208274841,0.27114396082858394
YoloV8,daySequence2,6113,0.7787855863571167,0.2710842635234167
YoloV8,daySequence2,5293,0.7876136302947998,0.27106908967097243
YoloV8,daySequence2,5440,0.7835857272148132,0.2710153684020041
YoloV8,daySequence2,6051,0.781022846698761,0.2709215962886796
YoloV8,daySequence2,5538,0.7869501113891602,0.2708300270885252
YoloV8,daySequence2,6083,0.7845624089241028,0.2708132620900865
YoloV8,daySequence2,6198,0.7698845863342285,0.2708046599850021
YoloV8,daySequence1,1991,0.5364360213279724,0.2707863578727757
YoloV8,daySequence2,5479,0.791780412197113,0.27065652914344895
YoloV8,daySequence2,6057,0.7876788377761841,0.27064091797918044
YoloV8,daySequence2,5311,0.7804142236709595,0.2705700947592665
YoloV8,daySequence2,5546,0.7873786687850952,0.2705516424526746
YoloV8,daySequence2,5307,0.785164475440979,0.2705183326080458
YoloV8,daySequence2,6105,0.7743098139762878,0.2704911805316772
YoloV8,daySequence2,6153,0.7694590091705322,0.27044781111180766
YoloV8,daySequence2,6129,0.7696214318275452,0.2703685274720173
YoloV8,daySequence2,6073,0.7780093550682068,0.2703139407870673
YoloV8,daySequence2,6059,0.7836674451828003,0.2702887239182986
YoloV8,daySequence2,6009,0.7680755853652954,0.2702627022378133
YoloV8,daySequence2,5594,0.7839346528053284,0.2702322540432169
YoloV8,daySequence2,5504,0.7925733923912048,0.27018192979197014
YoloV8,daySequence2,5582,0.7855767011642456,0.27015194505453227
YoloV8,daySequence2,6405,0.6095187067985535,0.27015098276463334
YoloV8,daySequence2,6043,0.7851751446723938,0.27014159917831315
YoloV8,daySequence2,6137,0.7676878571510315,0.270131513079003
YoloV8,daySequence2,5309,0.7785078287124634,0.2701048859953847
YoloV8,daySequence2,5344,0.7828966379165649,0.27007457446306943
YoloV8,daySequence2,6162,0.7631822824478149,0.2700103358800219
YoloV8,daySequence2,6063,0.7814201712608337,0.26999543185035296
YoloV8,daySequence2,5634,0.7876810431480408,0.2699914876371615
YoloV8,daySequence2,6161,0.7625498175621033,0.26999090883880733
YoloV8,daySequence2,5590,0.7829517722129822,0.2699852131307127
YoloV8,daySequence2,6065,0.7819483876228333,0.2699769047709805
YoloV8,daySequence2,6109,0.7774969339370728,0.2699716783314907
YoloV8,daySequence2,5958,0.7825959324836731,0.26995877141753716
YoloV8,daySequence2,6139,0.7703113555908203,0.26991665129860043
YoloV8,daySequence2,5737,0.7926363348960876,0.2698962832242214
YoloV8,daySequence2,5562,0.7861467003822327,0.2698819516102427
YoloV8,daySequence2,5552,0.782522439956665,0.2697807601094241
YoloV8,daySequence2,5618,0.786129355430603,0.2697527259588203
YoloV8,daySequence2,5614,0.7877599000930786,0.26972393158822994
YoloV8,daySequence2,5733,0.7861454486846924,0.26969272445887266
YoloV8,daySequence2,5432,0.7853913307189941,0.26964885105689373
YoloV8,daySequence2,5556,0.7855675220489502,0.26961629343529353
YoloV8,daySequence2,5735,0.7882462739944458,0.26953080445528077
YoloV8,daySequence2,5332,0.7839017510414124,0.26952196369568143
YoloV8,daySequence2,5281,0.7852428555488586,0.26951574072241535
YoloV8,daySequence2,5574,0.7885718941688538,0.2695044307659061
YoloV8,daySequence2,5416,0.7856748104095459,0.2694911894698935
YoloV8,daySequence2,6224,0.7801275253295898,0.2694806177789947
YoloV8,daySequence2,5705,0.788750410079956,0.2694782661398216
YoloV8,daySequence2,5616,0.7818528413772583,0.26942035920918245
YoloV8,daySequence2,5620,0.7896583676338196,0.2694143077731144
YoloV8,daySequence2,6111,0.7824841737747192,0.26939278960227614
YoloV8,daySequence2,1272,0.4373498558998108,0.2693881158801637
YoloV8,daySequence2,6071,0.7828513979911804,0.26937855072319256
YoloV8,daySequence2,5725,0.7897394895553589,0.2693470022082354
YoloV8,daySequence2,5329,0.7879672050476074,0.26930169560014944
YoloV8,daySequence2,5419,0.791705310344696,0.2692547271400713
YoloV8,daySequence2,6168,0.7678053379058838,0.26897259624675046
YoloV8,daySequence2,5988,0.7694646120071411,0.26894664924592
YoloV8,daySequence2,5468,0.7821676731109619,0.2689292763173568
YoloV8,daySequence2,5439,0.777300238609314,0.26886432744562294
YoloV8,daySequence2,5502,0.7840020060539246,0.26877331626911827
YoloV8,daySequence2,5974,0.7777847647666931,0.2686749084604265
YoloV8,daySequence2,6210,0.7807151079177856,0.26865356711049815
YoloV8,daySequence2,6023,0.7700369954109192,0.2686333342393202
YoloV8,daySequence2,6079,0.7854112386703491,0.2685244381427759
YoloV8,daySequence2,5421,0.7834543585777283,0.268511961400507
YoloV8,daySequence2,5410,0.779299259185791,0.26850080981850777
YoloV8,daySequence2,5296,0.7786956429481506,0.2684732184807445
YoloV8,daySequence2,6029,0.7771846055984497,0.2684164484838629
YoloV8,daySequence2,6097,0.7820215225219727,0.26837588392197614
YoloV8,daySequence2,5333,0.7801198959350586,0.2682771117985237
YoloV8,daySequence2,5272,0.7830258011817932,0.26826079804450526
YoloV8,daySequence2,6049,0.7821272015571594,0.26823956365386764
YoloV8,daySequence2,5366,0.7821226716041565,0.26804642609010226
YoloV8,daySequence2,5986,0.7777510285377502,0.26802941903471705
YoloV8,daySequence2,5460,0.7873256206512451,0.26798301042367706
YoloV8,daySequence2,6228,0.7780255675315857,0.26795092495779366
YoloV8,daySequence2,5354,0.7824732661247253,0.26789384320378123
YoloV8,daySequence2,5376,0.782833993434906,0.26787578089783914
YoloV8,daySequence2,5524,0.7854123711585999,0.26786246225237625
YoloV8,daySequence2,5384,0.7854702472686768,0.26784552663564315
YoloV8,daySequence2,6226,0.7867395877838135,0.2678293280055109
YoloV8,daySequence2,6212,0.7765294313430786,0.26782070944706643
YoloV8,daySequence2,6204,0.7746486067771912,0.26776980940252326
YoloV8,daySequence2,5985,0.7788119912147522,0.2676612735725936
YoloV8,daySequence2,6101,0.7765373587608337,0.2676369169851116
YoloV8,daySequence2,5739,0.7810854911804199,0.2676219270005802
YoloV8,daySequence2,5418,0.7887335419654846,0.2675526366258655
YoloV8,daySequence2,5448,0.7818059921264648,0.2675040913559451
YoloV8,daySequence2,6154,0.7706229090690613,0.2673830070594928
YoloV8,daySequence2,5691,0.7858157157897949,0.26736534645780907
YoloV8,daySequence2,6218,0.7812888026237488,0.2673447290435378
YoloV8,daySequence2,5711,0.7929016947746277,0.26734062731265995
YoloV8,daySequence2,5687,0.7797883749008179,0.2673257479940836
YoloV8,daySequence2,5608,0.7878888249397278,0.26721371181308695
YoloV8,daySequence2,5707,0.7863131165504456,0.26705784592777476
YoloV8,daySequence2,6003,0.7741419672966003,0.2670557576417927
YoloV8,daySequence2,5450,0.7893381714820862,0.2670521704480084
YoloV8,daySequence2,5294,0.7800013422966003,0.2670467944443209
YoloV8,daySequence2,6121,0.7754303812980652,0.26704662355283915
YoloV8,daySequence2,6037,0.7776300311088562,0.2670095702012392
YoloV8,daySequence2,5445,0.7835914492607117,0.26700589029739524
YoloV8,daySequence2,6190,0.7731959819793701,0.2669644675652143
YoloV8,daySequence2,5566,0.7891384959220886,0.2669043435653031
YoloV8,daySequence2,5628,0.7832149267196655,0.2667647632211454
YoloV8,nightSequence1,3875,0.4526369273662567,0.26674058204566004
YoloV8,daySequence2,3775,0.7116330862045288,0.2667385672253558
YoloV8,daySequence2,5286,0.7858297228813171,0.2666608781864256
YoloV8,daySequence2,5470,0.7775249481201172,0.2666075391819044
YoloV8,daySequence2,5596,0.7852597832679749,0.2665205498536424
YoloV8,daySequence2,5526,0.7916460633277893,0.26649092428385857
YoloV8,daySequence2,5453,0.7813127636909485,0.2664751120656715
YoloV8,daySequence2,6160,0.7609098553657532,0.26646826843420207
YoloV8,daySequence2,6027,0.7777449488639832,0.26646408523122267
YoloV8,daySequence2,6202,0.77711021900177,0.26644167769700355
YoloV8,daySequence2,5701,0.7884122729301453,0.2663923844819245
YoloV8,daySequence2,5429,0.7779932618141174,0.26638942584395375
YoloV8,daySequence2,5654,0.786641001701355,0.2663553742505587
YoloV8,daySequence2,6135,0.7772679924964905,0.26626229658722916
YoloV8,daySequence2,5703,0.7906091809272766,0.26619392763823096
YoloV8,daySequence2,6017,0.7740762233734131,0.26616180678829665
YoloV8,daySequence2,5284,0.784552812576294,0.26611914475758613
YoloV8,daySequence2,5423,0.7747290134429932,0.26603631848468945
YoloV8,daySequence2,5572,0.7860769629478455,0.26597464581330266
YoloV8,daySequence2,5992,0.7759689688682556,0.2659689645965911
YoloV8,daySequence2,5434,0.7822839617729187,0.2659194651246063
YoloV8,daySequence2,5397,0.7831975221633911,0.2659034821142746
YoloV8,daySequence2,5330,0.786276638507843,0.26590027302503466
YoloV8,daySequence2,6130,0.7475848197937012,0.26584687331691526
YoloV8,daySequence2,5729,0.796197235584259,0.26581175185739603
YoloV8,daySequence2,5598,0.7962192893028259,0.265803916454312
YoloV8,daySequence2,6035,0.7824943661689758,0.26577698065588584
YoloV8,daySequence2,5308,0.7846291065216064,0.26573839522898113
YoloV8,daySequence2,6188,0.7843331098556519,0.2657333709299534
YoloV8,daySequence2,6001,0.776521623134613,0.26569218631833774
YoloV8,daySequence2,5312,0.780590295791626,0.26567397683859034
YoloV8,daySequence2,6119,0.7830448150634766,0.2656259044011416
YoloV8,daySequence2,5604,0.7822316288948059,0.26557662889361194
YoloV8,daySequence2,6180,0.7831502556800842,0.2655358333513131
YoloV8,daySequence2,6196,0.7806210517883301,0.2655287747271356
YoloV8,daySequence2,6015,0.7766330242156982,0.2655254025012265
YoloV8,daySequence2,5385,0.7809014320373535,0.265516996681686
YoloV8,daySequence2,5282,0.7852862477302551,0.26550374326606624
YoloV8,daySequence2,6182,0.7785729169845581,0.2654945055643724
YoloV8,daySequence2,5719,0.7924886345863342,0.2654081962443837
YoloV8,daySequence2,6178,0.7765360474586487,0.26535314011076827
YoloV8,daySequence2,5995,0.7659005522727966,0.26529570160433413
YoloV8,daySequence2,5717,0.7926641702651978,0.26526910100132084
YoloV8,daySequence2,5287,0.7816941142082214,0.265254838913676
YoloV8,daySequence2,6151,0.7760148644447327,0.2652475618571
YoloV8,daySequence2,5534,0.7951139211654663,0.26523460013171146
YoloV8,daySequence2,5343,0.7841432094573975,0.2652320438126691
YoloV8,daySequence2,6133,0.7808135151863098,0.2652121397356197
YoloV8,daySequence2,6013,0.778085470199585,0.2651629074414543
YoloV8,daySequence2,6002,0.7682872414588928,0.26514476892848476
YoloV8,daySequence2,5640,0.7858932614326477,0.2651040504376083
YoloV8,daySequence2,5518,0.7859503626823425,0.2650838362053041
YoloV8,daySequence2,5496,0.7823928594589233,0.26499850353846677
YoloV8,daySequence2,5962,0.7854267954826355,0.26493192438035806
YoloV8,daySequence2,5414,0.7801023721694946,0.26487156438330417
YoloV8,daySequence2,5554,0.7842108011245728,0.264852442145343
YoloV8,daySequence2,5626,0.7848210334777832,0.264826447963716
YoloV8,daySequence2,5313,0.7795329093933105,0.2648160112897539
YoloV8,daySequence2,5642,0.7840264439582825,0.26472247185185294
YoloV8,daySequence2,5408,0.7833844423294067,0.26470285493880163
YoloV8,daySequence2,6019,0.778374195098877,0.2645664985726301
YoloV8,daySequence2,6103,0.7831786274909973,0.2645203208550789
YoloV8,daySequence2,5993,0.7757436633110046,0.2645154857635482
YoloV8,daySequence2,6194,0.7751353979110718,0.26446925597885973
YoloV8,daySequence2,5394,0.7893343567848206,0.26443719729780985
YoloV8,daySequence2,5487,0.7807444930076599,0.26439034231007086
YoloV8,daySequence2,5948,0.7881190180778503,0.2643692846596246
YoloV8,daySequence2,6169,0.7608723640441895,0.264281475817162
YoloV8,daySequence2,6087,0.7815962433815002,0.2642667918528079
YoloV8,daySequence2,6021,0.7826535701751709,0.26424100805694756
YoloV8,daySequence2,5693,0.7839288711547852,0.26422978055974017
YoloV8,daySequence2,1261,0.4696014821529388,0.264217935204502
YoloV8,daySequence2,5989,0.7698889970779419,0.26419258544842095
YoloV8,daySequence2,5532,0.7874805331230164,0.26415025082726906
YoloV8,daySequence2,5298,0.7777734398841858,0.2641432229429481
YoloV8,daySequence2,5426,0.7776179313659668,0.2641428633530911
YoloV8,daySequence2,5624,0.7799190282821655,0.26409681737423074
YoloV8,daySequence2,6095,0.7818068861961365,0.2640672734628089
YoloV8,daySequence2,5266,0.7804000377655029,0.2640540154775009
YoloV8,daySequence2,5442,0.7808355093002319,0.26397292842467823
YoloV8,daySequence2,6186,0.7819907665252686,0.26396839176614495
YoloV8,daySequence2,6174,0.7770103216171265,0.26392043709755203
YoloV8,daySequence2,5727,0.7910353541374207,0.2639134061336507
YoloV8,daySequence2,5991,0.7793715000152588,0.2638114255666709
YoloV8,daySequence2,5606,0.7910057902336121,0.26377482241640804
YoloV8,daySequence2,5652,0.7897177934646606,0.2637546951137461
YoloV8,daySequence2,5686,0.7812551856040955,0.26373432067533165
YoloV8,daySequence2,5406,0.7806296348571777,0.26372719421982294
YoloV8,daySequence2,5377,0.7870669960975647,0.26369637285669906
YoloV8,daySequence2,5481,0.7892441749572754,0.26364439241588083
YoloV8,daySequence2,5370,0.7781446576118469,0.2636226512491673
YoloV8,daySequence2,5510,0.7908758521080017,0.2636074810723437
YoloV8,daySequence2,5785,0.8134435415267944,0.2635994188321935
YoloV8,daySequence2,6117,0.7808352708816528,0.2635929635042936
YoloV8,daySequence2,5431,0.7796582579612732,0.26358487449586016
YoloV8,daySequence2,5395,0.7818868160247803,0.26358055369928285
YoloV8,daySequence2,5685,0.7814489006996155,0.26357869148254465
YoloV8,daySequence2,5964,0.7754250168800354,0.2635672057978801
YoloV8,daySequence2,6127,0.7785199880599976,0.26353150486946103
YoloV8,daySequence2,6125,0.7784345746040344,0.26339794235924957
YoloV8,daySequence2,6138,0.7573651075363159,0.26337717016537765
YoloV8,daySequence2,6172,0.7794498801231384,0.2633277012904465
YoloV8,daySequence2,5388,0.7887124419212341,0.2632945494353738
YoloV8,daySequence2,6147,0.7713218331336975,0.26328923111160096
YoloV8,daySequence2,6146,0.7630703449249268,0.26328624924644833
YoloV8,daySequence2,5610,0.7859093546867371,0.26321785738071035
YoloV8,daySequence2,5314,0.7809704542160034,0.26318345781415425
YoloV8,daySequence2,5315,0.7809798717498779,0.26310990378260607
YoloV8,daySequence2,5692,0.7814503908157349,0.26310049538811003
YoloV8,daySequence2,6155,0.7768688201904297,0.26301217198371873
YoloV8,daySequence2,6000,0.7796950340270996,0.2630046140402549
YoloV8,daySequence2,6143,0.7697458863258362,0.262999303936953
YoloV8,daySequence2,5368,0.7848585247993469,0.2629108279943478
YoloV8,daySequence2,5328,0.7856264114379883,0.26283051396409685
YoloV8,daySequence2,5369,0.7850728631019592,0.2628097553799521
YoloV8,daySequence2,5275,0.7818819880485535,0.26279788297911155
YoloV8,daySequence2,6183,0.7625148296356201,0.2627641429503768
YoloV8,daySequence2,6149,0.7775271534919739,0.2627584731206257
YoloV8,daySequence2,5996,0.7681134343147278,0.2627434825152136
YoloV8,daySequence2,5998,0.780123233795166,0.2627310605843871
YoloV8,daySequence2,5464,0.7804744243621826,0.26273044125487066
YoloV8,daySequence2,5681,0.7827330231666565,0.2626745399832748
YoloV8,daySequence2,5378,0.7860617637634277,0.2626698255538906
YoloV8,daySequence2,5632,0.7810118198394775,0.2626611995697037
YoloV8,daySequence2,5417,0.7839176654815674,0.2626527806371434
YoloV8,daySequence2,5709,0.7917502522468567,0.2624525291969351
YoloV8,daySequence2,6152,0.7676488757133484,0.2623802823014559
YoloV8,daySequence2,5630,0.7808054089546204,0.26235740661621326
YoloV8,daySequence2,5399,0.7837578654289246,0.26223302435129947
YoloV8,daySequence2,5972,0.754537045955658,0.26223016104350116
YoloV8,daySequence2,5345,0.7815660238265991,0.26220224565515965
YoloV8,daySequence2,5489,0.7751579880714417,0.2621930847565347
YoloV8,daySequence2,6010,0.769366979598999,0.262185483823222
YoloV8,daySequence2,6007,0.7780587673187256,0.2621801497414678
YoloV8,daySequence2,5374,0.7841830849647522,0.2621750162914365
YoloV8,daySequence2,1292,0.5112804174423218,0.26210208406378327
YoloV8,daySequence2,5327,0.7814784049987793,0.2620739038288583
YoloV8,daySequence2,5367,0.782274067401886,0.2620688114936149
YoloV8,daySequence2,5636,0.7818976640701294,0.2620593435317226
YoloV8,daySequence2,6141,0.7759135961532593,0.2620211748406234
YoloV8,daySequence2,5400,0.7872106432914734,0.26198805674910386
YoloV8,daySequence2,5387,0.7871309518814087,0.2619767966866469
